1949,Total Fossil Fuels Production,28.750375,Quadrillion Btu
1963,Primary Energy Net Imports,3.251471,Quadrillion Btu
1964,Primary Energy Net Imports,3.632635,Quadrillion Btu
1965,Primary Energy Net Imports,4.063003,Quadrillion Btu
1966,Primary Energy Net Imports,4.316764,Quadrillion Btu
1967,Primary Energy Net Imports,4.043753,Quadrillion Btu
1968,Primary Energy Net Imports,4.906625,Quadrillion Btu
1969,Primary Energy Net Imports,5.550558,Quadrillion Btu
1970,Primary Energy Net Imports,5.70948,Quadrillion Btu
1971,Primary Energy Net Imports,7.383872,Quadrillion Btu
1972,Primary Energy Net Imports,9.268831,Quadrillion Btu
1973,Primary Energy Net Imports,12.580059,Quadrillion Btu
1974,Primary Energy Net Imports,12.100909,Quadrillion Btu
1975,Primary Energy Net Imports,11.709137,Quadrillion Btu
1976,Primary Energy Net Imports,14.588371,Quadrillion Btu
1977,Primary Energy Net Imports,17.89624,Quadrillion Btu
1978,Primary Energy Net Imports,17.185733,Quadrillion Btu
1979,Primary Energy Net Imports,16.604703,Quadrillion Btu
1980,Primary Energy Net Imports,12.101464,Quadrillion Btu
1981,Primary Energy Net Imports,9.411786,Quadrillion Btu
1982,Primary Energy Net Imports,7.253481,Quadrillion Btu
1983,Primary Energy Net Imports,8.058872,Quadrillion Btu
1984,Primary Energy Net Imports,8.684579,Quadrillion Btu
1985,Primary Energy Net Imports,7.584397,Quadrillion Btu
1986,Primary Energy Net Imports,10.129923,Quadrillion Btu
1987,Primary Energy Net Imports,11.586273,Quadrillion Btu
1988,Primary Energy Net Imports,12.929477,Quadrillion Btu
1989,Primary Energy Net Imports,14.105399,Quadrillion Btu
1990,Primary Energy Net Imports,14.064775,Quadrillion Btu
1991,Primary Energy Net Imports,13.193856,Quadrillion Btu
1992,Primary Energy Net Imports,14.435263,Quadrillion Btu
1993,Primary Energy Net Imports,16.991662,Quadrillion Btu
1994,Primary Energy Net Imports,18.271388,Quadrillion Btu
1995,Primary Energy Net Imports,17.683723,Quadrillion Btu
1996,Primary Energy Net Imports,19.020702,Quadrillion Btu
1997,Primary Energy Net Imports,20.625843,Quadrillion Btu
1998,Primary Energy Net Imports,22.235774,Quadrillion Btu
1999,Primary Energy Net Imports,23.482795,Quadrillion Btu
2000,Primary Energy Net Imports,24.903597,Quadrillion Btu
2001,Primary Energy Net Imports,26.321066,Quadrillion Btu
2002,Primary Energy Net Imports,25.722303,Quadrillion Btu
2003,Primary Energy Net Imports,26.993817,Quadrillion Btu
2004,Primary Energy Net Imports,29.140891,Quadrillion Btu
2005,Primary Energy Net Imports,30.197382,Quadrillion Btu
2006,Primary Energy Net Imports,29.921453,Quadrillion Btu
2007,Primary Energy Net Imports,29.340725,Quadrillion Btu
2008,Primary Energy Net Imports,26.021185,Quadrillion Btu
2009,Primary Energy Net Imports,22.770155,Quadrillion Btu
2010,Primary Energy Net Imports,21.689881,Quadrillion Btu
2011,Primary Energy Net Imports,18.375311,Quadrillion Btu
2012,Primary Energy Net Imports,15.800794,Quadrillion Btu
2013,Primary Energy Net Imports,12.83502,Quadrillion Btu
2014,Primary Energy Net Imports,10.971211,Quadrillion Btu
2015,Primary Energy Net Imports,10.891521,Quadrillion Btu
2016,Primary Energy Net Imports,11.258955,Quadrillion Btu
2017,Primary Energy Net Imports,7.506779,Quadrillion Btu
2018,Primary Energy Net Imports,3.624966,Quadrillion Btu
1949,Primary Energy Stock Change and Other,0.387018,Quadrillion Btu
1950,Primary Energy Stock Change and Other,-1.391565,Quadrillion Btu
1951,Primary Energy Stock Change and Other,-1.070087,Quadrillion Btu
1952,Primary Energy Stock Change and Other,-0.973964,Quadrillion Btu
1953,Primary Energy Stock Change and Other,-0.989851,Quadrillion Btu
1954,Primary Energy Stock Change and Other,-0.559239,Quadrillion Btu
1955,Primary Energy Stock Change and Other,-0.476033,Quadrillion Btu
1956,Primary Energy Stock Change and Other,-1.163397,Quadrillion Btu
1957,Primary Energy Stock Change and Other,-1.320783,Quadrillion Btu
1958,Primary Energy Stock Change and Other,-0.362705,Quadrillion Btu
1959,Primary Energy Stock Change and Other,-1.070493,Quadrillion Btu
1960,Primary Energy Stock Change and Other,-0.474807,Quadrillion Btu
1961,Primary Energy Stock Change and Other,-0.650384,Quadrillion Btu
1962,Primary Energy Stock Change and Other,-0.623166,Quadrillion Btu
1963,Primary Energy Stock Change and Other,-0.835399,Quadrillion Btu
1964,Primary Energy Stock Change and Other,-0.932073,Quadrillion Btu
1965,Primary Energy Stock Change and Other,-0.784104,Quadrillion Btu
1966,Primary Energy Stock Change and Other,-0.901927,Quadrillion Btu
1967,Primary Energy Stock Change and Other,-1.526277,Quadrillion Btu
1968,Primary Energy Stock Change and Other,-0.72442,Quadrillion Btu
1969,Primary Energy Stock Change and Other,-0.482097,Quadrillion Btu
1970,Primary Energy Stock Change and Other,-1.379608,Quadrillion Btu
1971,Primary Energy Stock Change and Other,-0.829811,Quadrillion Btu
1972,Primary Energy Stock Change and Other,-0.496504,Quadrillion Btu
1973,Primary Energy Stock Change and Other,-0.471986,Quadrillion Btu
1974,Primary Energy Stock Change and Other,-0.494716,Quadrillion Btu
1975,Primary Energy Stock Change and Other,-1.074479,Quadrillion Btu
1976,Primary Energy Stock Change and Other,-0.182919,Quadrillion Btu
1977,Primary Energy Stock Change and Other,-1.956466,Quadrillion Btu
1978,Primary Energy Stock Change and Other,-0.349533,Quadrillion Btu
1979,Primary Energy Stock Change and Other,-1.66657,Quadrillion Btu
1980,Primary Energy Stock Change and Other,-1.225794,Quadrillion Btu
1981,Primary Energy Stock Change and Other,-0.264107,Quadrillion Btu
1982,Primary Energy Stock Change and Other,-0.734024,Quadrillion Btu
1983,Primary Energy Stock Change and Other,0.79019,Quadrillion Btu
1984,Primary Energy Stock Change and Other,-0.913469,Quadrillion Btu
1985,Primary Energy Stock Change and Other,1.088437,Quadrillion Btu
1986,Primary Energy Stock Change and Other,-0.56129,Quadrillion Btu
1987,Primary Energy Stock Change and Other,-0.084454,Quadrillion Btu
1988,Primary Energy Stock Change and Other,0.840113,Quadrillion Btu
1989,Primary Energy Stock Change and Other,1.350072,Quadrillion Btu
1990,Primary Energy Stock Change and Other,-0.299475,Quadrillion Btu
1991,Primary Energy Stock Change and Other,0.865379,Quadrillion Btu
1992,Primary Energy Stock Change and Other,1.375179,Quadrillion Btu
1993,Primary Energy Stock Change and Other,2.001548,Quadrillion Btu
1994,Primary Energy Stock Change and Other,0.028782,Quadrillion Btu
1995,Primary Energy Stock Change and Other,2.117841,Quadrillion Btu
1996,Primary Energy Stock Change and Other,2.478587,Quadrillion Btu
1997,Primary Energy Stock Change and Other,1.461071,Quadrillion Btu
1998,Primary Energy Stock Change and Other,-0.142045,Quadrillion Btu
1999,Primary Energy Stock Change and Other,1.376089,Quadrillion Btu
2000,Primary Energy Stock Change and Other,2.528037,Quadrillion Btu
2001,Primary Energy Stock Change and Other,-1.932703,Quadrillion Btu
2002,Primary Energy Stock Change and Other,1.160046,Quadrillion Btu
2003,Primary Energy Stock Change and Other,0.956284,Quadrillion Btu
2004,Primary Energy Stock Change and Other,0.692013,Quadrillion Btu
2005,Primary Energy Stock Change and Other,0.527271,Quadrillion Btu
2006,Primary Energy Stock Change and Other,-1.207489,Quadrillion Btu
2007,Primary Energy Stock Change and Other,0.21457,Quadrillion Btu
2008,Primary Energy Stock Change and Other,-0.412363,Quadrillion Btu
2009,Primary Energy Stock Change and Other,-1.419641,Quadrillion Btu
2010,Primary Energy Stock Change and Other,0.91978,Quadrillion Btu
2011,Primary Energy Stock Change and Other,0.39324,Quadrillion Btu
2012,Primary Energy Stock Change and Other,-0.654672,Quadrillion Btu
2013,Primary Energy Stock Change and Other,2.445747,Quadrillion Btu
2014,Primary Energy Stock Change and Other,-0.410287,Quadrillion Btu
2015,Primary Energy Stock Change and Other,-1.764144,Quadrillion Btu
2016,Primary Energy Stock Change and Other,1.800469,Quadrillion Btu
2017,Primary Energy Stock Change and Other,2.039231,Quadrillion Btu
2018,Primary Energy Stock Change and Other,1.786027,Quadrillion Btu
1949,Total Fossil Fuels Consumption,28.988371,Quadrillion Btu
1950,Total Fossil Fuels Consumption,31.614755,Quadrillion Btu
1951,Total Fossil Fuels Consumption,33.987736,Quadrillion Btu
1952,Total Fossil Fuels Consumption,33.778116,Quadrillion Btu
1953,Total Fossil Fuels Consumption,34.802286,Quadrillion Btu
1954,Total Fossil Fuels Consumption,33.851458,Quadrillion Btu
1955,Total Fossil Fuels Consumption,37.380419,Quadrillion Btu
1956,Total Fossil Fuels Consumption,38.855656,Quadrillion Btu
1957,Total Fossil Fuels Consumption,38.892315,Quadrillion Btu
1958,Total Fossil Fuels Consumption,38.680955,Quadrillion Btu
1959,Total Fossil Fuels Consumption,40.507312,Quadrillion Btu
1960,Total Fossil Fuels Consumption,42.091028,Quadrillion Btu
1961,Total Fossil Fuels Consumption,42.711189,Quadrillion Btu
1962,Total Fossil Fuels Consumption,44.62938,Quadrillion Btu
1963,Total Fossil Fuels Consumption,46.45372,Quadrillion Btu
1964,Total Fossil Fuels Consumption,48.483687,Quadrillion Btu
1965,Total Fossil Fuels Consumption,50.514724,Quadrillion Btu
1966,Total Fossil Fuels Consumption,53.448822,Quadrillion Btu
1967,Total Fossil Fuels Consumption,55.117171,Quadrillion Btu
1968,Total Fossil Fuels Consumption,58.489442,Quadrillion Btu
1969,Total Fossil Fuels Consumption,61.343989,Quadrillion Btu
1970,Total Fossil Fuels Consumption,63.500772,Quadrillion Btu
1971,Total Fossil Fuels Consumption,64.573073,Quadrillion Btu
1972,Total Fossil Fuels Consumption,67.668048,Quadrillion Btu
1973,Total Fossil Fuels Consumption,70.28245,Quadrillion Btu
1974,Total Fossil Fuels Consumption,67.872076,Quadrillion Btu
1975,Total Fossil Fuels Consumption,65.32299,Quadrillion Btu
1976,Total Fossil Fuels Consumption,69.071379,Quadrillion Btu
1977,Total Fossil Fuels Consumption,70.949841,Quadrillion Btu
1978,Total Fossil Fuels Consumption,71.80982,Quadrillion Btu
1979,Total Fossil Fuels Consumption,72.843726,Quadrillion Btu
1980,Total Fossil Fuels Consumption,69.782203,Quadrillion Btu
1981,Total Fossil Fuels Consumption,67.522504,Quadrillion Btu
1982,Total Fossil Fuels Consumption,63.835377,Quadrillion Btu
1983,Total Fossil Fuels Consumption,63.096686,Quadrillion Btu
1984,Total Fossil Fuels Consumption,66.444979,Quadrillion Btu
1985,Total Fossil Fuels Consumption,66.0349,Quadrillion Btu
1986,Total Fossil Fuels Consumption,65.985158,Quadrillion Btu
1987,Total Fossil Fuels Consumption,68.474361,Quadrillion Btu
1988,Total Fossil Fuels Consumption,71.507048,Quadrillion Btu
1989,Total Fossil Fuels Consumption,72.865725,Quadrillion Btu
1990,Total Fossil Fuels Consumption,72.280598,Quadrillion Btu
1991,Total Fossil Fuels Consumption,71.823417,Quadrillion Btu
1992,Total Fossil Fuels Consumption,73.338389,Quadrillion Btu
1993,Total Fossil Fuels Consumption,74.678844,Quadrillion Btu
1994,Total Fossil Fuels Consumption,76.149278,Quadrillion Btu
1995,Total Fossil Fuels Consumption,77.162044,Quadrillion Btu
1996,Total Fossil Fuels Consumption,79.698299,Quadrillion Btu
1997,Total Fossil Fuels Consumption,80.779682,Quadrillion Btu
1998,Total Fossil Fuels Consumption,81.272862,Quadrillion Btu
1999,Total Fossil Fuels Consumption,82.321598,Quadrillion Btu
2000,Total Fossil Fuels Consumption,84.620442,Quadrillion Btu
2001,Total Fossil Fuels Consumption,82.799758,Quadrillion Btu
2002,Total Fossil Fuels Consumption,83.59225,Quadrillion Btu
2003,Total Fossil Fuels Consumption,83.909087,Quadrillion Btu
2004,Total Fossil Fuels Consumption,85.666271,Quadrillion Btu
2005,Total Fossil Fuels Consumption,85.622667,Quadrillion Btu
2006,Total Fossil Fuels Consumption,84.477197,Quadrillion Btu
2007,Total Fossil Fuels Consumption,85.805032,Quadrillion Btu
2008,Total Fossil Fuels Consumption,83.040546,Quadrillion Btu
2009,Total Fossil Fuels Consumption,77.862484,Quadrillion Btu
2010,Total Fossil Fuels Consumption,80.726681,Quadrillion Btu
2011,Total Fossil Fuels Consumption,79.250271,Quadrillion Btu
2012,Total Fossil Fuels Consumption,77.309926,Quadrillion Btu
2013,Total Fossil Fuels Consumption,79.224761,Quadrillion Btu
2014,Total Fossil Fuels Consumption,80.016195,Quadrillion Btu
2015,Total Fossil Fuels Consumption,79.092942,Quadrillion Btu
2016,Total Fossil Fuels Consumption,78.312474,Quadrillion Btu
2017,Total Fossil Fuels Consumption,77.894439,Quadrillion Btu
2018,Total Fossil Fuels Consumption,80.978182,Quadrillion Btu
1949,Nuclear Electric Power Consumption,0,Quadrillion Btu
1950,Nuclear Electric Power Consumption,0,Quadrillion Btu
1951,Nuclear Electric Power Consumption,0,Quadrillion Btu
1952,Nuclear Electric Power Consumption,0,Quadrillion Btu
1953,Nuclear Electric Power Consumption,0,Quadrillion Btu
1954,Nuclear Electric Power Consumption,0,Quadrillion Btu
1955,Nuclear Electric Power Consumption,0,Quadrillion Btu
1956,Nuclear Electric Power Consumption,0,Quadrillion Btu
1957,Nuclear Electric Power Consumption,0.000112,Quadrillion Btu
1958,Nuclear Electric Power Consumption,0.001915,Quadrillion Btu
1959,Nuclear Electric Power Consumption,0.002187,Quadrillion Btu
1960,Nuclear Electric Power Consumption,0.006026,Quadrillion Btu
1961,Nuclear Electric Power Consumption,0.019678,Quadrillion Btu
1962,Nuclear Electric Power Consumption,0.026394,Quadrillion Btu
1963,Nuclear Electric Power Consumption,0.038147,Quadrillion Btu
1964,Nuclear Electric Power Consumption,0.039819,Quadrillion Btu
1965,Nuclear Electric Power Consumption,0.043164,Quadrillion Btu
1966,Nuclear Electric Power Consumption,0.064158,Quadrillion Btu
1967,Nuclear Electric Power Consumption,0.088456,Quadrillion Btu
1968,Nuclear Electric Power Consumption,0.141534,Quadrillion Btu
1969,Nuclear Electric Power Consumption,0.153722,Quadrillion Btu
1970,Nuclear Electric Power Consumption,0.239347,Quadrillion Btu
1971,Nuclear Electric Power Consumption,0.412939,Quadrillion Btu
1972,Nuclear Electric Power Consumption,0.583752,Quadrillion Btu
1973,Nuclear Electric Power Consumption,0.910177,Quadrillion Btu
1974,Nuclear Electric Power Consumption,1.272083,Quadrillion Btu
1975,Nuclear Electric Power Consumption,1.899798,Quadrillion Btu
1976,Nuclear Electric Power Consumption,2.111121,Quadrillion Btu
1977,Nuclear Electric Power Consumption,2.701762,Quadrillion Btu
1978,Nuclear Electric Power Consumption,3.024126,Quadrillion Btu
1979,Nuclear Electric Power Consumption,2.775827,Quadrillion Btu
1980,Nuclear Electric Power Consumption,2.739169,Quadrillion Btu
1981,Nuclear Electric Power Consumption,3.007589,Quadrillion Btu
1982,Nuclear Electric Power Consumption,3.131148,Quadrillion Btu
1983,Nuclear Electric Power Consumption,3.202549,Quadrillion Btu
1984,Nuclear Electric Power Consumption,3.552531,Quadrillion Btu
1985,Nuclear Electric Power Consumption,4.075563,Quadrillion Btu
1986,Nuclear Electric Power Consumption,4.380109,Quadrillion Btu
1987,Nuclear Electric Power Consumption,4.753933,Quadrillion Btu
1988,Nuclear Electric Power Consumption,5.586968,Quadrillion Btu
1989,Nuclear Electric Power Consumption,5.602161,Quadrillion Btu
1990,Nuclear Electric Power Consumption,6.10435,Quadrillion Btu
1991,Nuclear Electric Power Consumption,6.422132,Quadrillion Btu
1992,Nuclear Electric Power Consumption,6.479206,Quadrillion Btu
1993,Nuclear Electric Power Consumption,6.410499,Quadrillion Btu
1994,Nuclear Electric Power Consumption,6.693877,Quadrillion Btu
1995,Nuclear Electric Power Consumption,7.075436,Quadrillion Btu
1996,Nuclear Electric Power Consumption,7.086674,Quadrillion Btu
1997,Nuclear Electric Power Consumption,6.596992,Quadrillion Btu
1998,Nuclear Electric Power Consumption,7.067809,Quadrillion Btu
1999,Nuclear Electric Power Consumption,7.610256,Quadrillion Btu
2000,Nuclear Electric Power Consumption,7.862349,Quadrillion Btu
2001,Nuclear Electric Power Consumption,8.028853,Quadrillion Btu
2002,Nuclear Electric Power Consumption,8.145429,Quadrillion Btu
2003,Nuclear Electric Power Consumption,7.959622,Quadrillion Btu
2004,Nuclear Electric Power Consumption,8.222774,Quadrillion Btu
2005,Nuclear Electric Power Consumption,8.16081,Quadrillion Btu
2006,Nuclear Electric Power Consumption,8.214626,Quadrillion Btu
2007,Nuclear Electric Power Consumption,8.458589,Quadrillion Btu
2008,Nuclear Electric Power Consumption,8.426491,Quadrillion Btu
2009,Nuclear Electric Power Consumption,8.35522,Quadrillion Btu
2010,Nuclear Electric Power Consumption,8.434433,Quadrillion Btu
2011,Nuclear Electric Power Consumption,8.268698,Quadrillion Btu
2012,Nuclear Electric Power Consumption,8.061822,Quadrillion Btu
2013,Nuclear Electric Power Consumption,8.244433,Quadrillion Btu
2014,Nuclear Electric Power Consumption,8.337559,Quadrillion Btu
2015,Nuclear Electric Power Consumption,8.336886,Quadrillion Btu
2016,Nuclear Electric Power Consumption,8.426753,Quadrillion Btu
2017,Nuclear Electric Power Consumption,8.418968,Quadrillion Btu
2018,Nuclear Electric Power Consumption,8.441226,Quadrillion Btu
1949,Total Renewable Energy Consumption,2.973984,Quadrillion Btu
1950,Total Renewable Energy Consumption,2.977718,Quadrillion Btu
1951,Total Renewable Energy Consumption,2.958464,Quadrillion Btu
1952,Total Renewable Energy Consumption,2.940181,Quadrillion Btu
1953,Total Renewable Energy Consumption,2.83146,Quadrillion Btu
1954,Total Renewable Energy Consumption,2.754099,Quadrillion Btu
1955,Total Renewable Energy Consumption,2.783987,Quadrillion Btu
1956,Total Renewable Energy Consumption,2.850582,Quadrillion Btu
1957,Total Renewable Energy Consumption,2.849194,Quadrillion Btu
1958,Total Renewable Energy Consumption,2.91509,Quadrillion Btu
1959,Total Renewable Energy Consumption,2.901339,Quadrillion Btu
1960,Total Renewable Energy Consumption,2.928204,Quadrillion Btu
1961,Total Renewable Energy Consumption,2.952226,Quadrillion Btu
1962,Total Renewable Energy Consumption,3.117444,Quadrillion Btu
1963,Total Renewable Energy Consumption,3.096431,Quadrillion Btu
1964,Total Renewable Energy Consumption,3.225248,Quadrillion Btu
1965,Total Renewable Energy Consumption,3.395816,Quadrillion Btu
1966,Total Renewable Energy Consumption,3.432462,Quadrillion Btu
1967,Total Renewable Energy Consumption,3.690213,Quadrillion Btu
1968,Total Renewable Energy Consumption,3.772656,Quadrillion Btu
1969,Total Renewable Energy Consumption,4.094892,Quadrillion Btu
1970,Total Renewable Energy Consumption,4.070021,Quadrillion Btu
1971,Total Renewable Energy Consumption,4.262213,Quadrillion Btu
1972,Total Renewable Energy Consumption,4.382009,Quadrillion Btu
1973,Total Renewable Energy Consumption,4.410938,Quadrillion Btu
1974,Total Renewable Energy Consumption,4.741852,Quadrillion Btu
1975,Total Renewable Energy Consumption,4.68712,Quadrillion Btu
1976,Total Renewable Energy Consumption,4.727151,Quadrillion Btu
1977,Total Renewable Energy Consumption,4.208966,Quadrillion Btu
1978,Total Renewable Energy Consumption,5.00544,Quadrillion Btu
1979,Total Renewable Energy Consumption,5.122854,Quadrillion Btu
1980,Total Renewable Energy Consumption,5.428342,Quadrillion Btu
1981,Total Renewable Energy Consumption,5.413688,Quadrillion Btu
1982,Total Renewable Energy Consumption,5.979637,Quadrillion Btu
1983,Total Renewable Energy Consumption,6.495612,Quadrillion Btu
1984,Total Renewable Energy Consumption,6.437864,Quadrillion Btu
1985,Total Renewable Energy Consumption,6.084017,Quadrillion Btu
1986,Total Renewable Energy Consumption,6.11114,Quadrillion Btu
1987,Total Renewable Energy Consumption,5.621807,Quadrillion Btu
1988,Total Renewable Energy Consumption,5.456754,Quadrillion Btu
1989,Total Renewable Energy Consumption,6.234658,Quadrillion Btu
1990,Total Renewable Energy Consumption,6.040024,Quadrillion Btu
1991,Total Renewable Energy Consumption,6.067785,Quadrillion Btu
1992,Total Renewable Energy Consumption,5.820556,Quadrillion Btu
1993,Total Renewable Energy Consumption,6.081635,Quadrillion Btu
1994,Total Renewable Energy Consumption,5.987142,Quadrillion Btu
1995,Total Renewable Energy Consumption,6.559369,Quadrillion Btu
1996,Total Renewable Energy Consumption,7.012394,Quadrillion Btu
1997,Total Renewable Energy Consumption,7.014122,Quadrillion Btu
1998,Total Renewable Energy Consumption,6.491296,Quadrillion Btu
1999,Total Renewable Energy Consumption,6.513747,Quadrillion Btu
2000,Total Renewable Energy Consumption,6.104234,Quadrillion Btu
2001,Total Renewable Energy Consumption,5.159966,Quadrillion Btu
2002,Total Renewable Energy Consumption,5.726116,Quadrillion Btu
2003,Total Renewable Energy Consumption,5.94416,Quadrillion Btu
2004,Total Renewable Energy Consumption,6.074726,Quadrillion Btu
2005,Total Renewable Energy Consumption,6.233556,Quadrillion Btu
2006,Total Renewable Energy Consumption,6.636868,Quadrillion Btu
2007,Total Renewable Energy Consumption,6.52311,Quadrillion Btu
2008,Total Renewable Energy Consumption,7.174689,Quadrillion Btu
2009,Total Renewable Energy Consumption,7.608324,Quadrillion Btu
2010,Total Renewable Energy Consumption,8.267112,Quadrillion Btu
2011,Total Renewable Energy Consumption,9.20416,Quadrillion Btu
2012,Total Renewable Energy Consumption,8.847119,Quadrillion Btu
2013,Total Renewable Energy Consumption,9.450625,Quadrillion Btu
2014,Total Renewable Energy Consumption,9.740229,Quadrillion Btu
2015,Total Renewable Energy Consumption,9.720298,Quadrillion Btu
2016,Total Renewable Energy Consumption,10.367812,Quadrillion Btu
2017,Total Renewable Energy Consumption,11.181246,Quadrillion Btu
2018,Total Renewable Energy Consumption,11.521977,Quadrillion Btu
1949,Total Primary Energy Consumption,31.967775,Quadrillion Btu
1950,Total Primary Energy Consumption,34.598567,Quadrillion Btu
1951,Total Primary Energy Consumption,36.953661,Quadrillion Btu
1952,Total Primary Energy Consumption,36.726037,Quadrillion Btu
1953,Total Primary Energy Consumption,37.640598,Quadrillion Btu
1954,Total Primary Energy Consumption,36.61354,Quadrillion Btu
1955,Total Primary Energy Consumption,40.178285,Quadrillion Btu
1956,Total Primary Energy Consumption,41.721757,Quadrillion Btu
1957,Total Primary Energy Consumption,41.753909,Quadrillion Btu
1958,Total Primary Energy Consumption,41.60928,Quadrillion Btu
1959,Total Primary Energy Consumption,43.422965,Quadrillion Btu
1960,Total Primary Energy Consumption,45.040732,Quadrillion Btu
1961,Total Primary Energy Consumption,45.690782,Quadrillion Btu
1962,Total Primary Energy Consumption,47.775047,Quadrillion Btu
1963,Total Primary Energy Consumption,49.588632,Quadrillion Btu
1964,Total Primary Energy Consumption,51.755425,Quadrillion Btu
1965,Total Primary Energy Consumption,53.953222,Quadrillion Btu
1966,Total Primary Energy Consumption,56.949167,Quadrillion Btu
1967,Total Primary Energy Consumption,58.89482,Quadrillion Btu
1968,Total Primary Energy Consumption,62.40148,Quadrillion Btu
1969,Total Primary Energy Consumption,65.596259,Quadrillion Btu
1970,Total Primary Energy Consumption,67.816828,Quadrillion Btu
1971,Total Primary Energy Consumption,69.260271,Quadrillion Btu
1972,Total Primary Energy Consumption,72.660036,Quadrillion Btu
1973,Total Primary Energy Consumption,75.65228,Quadrillion Btu
1974,Total Primary Energy Consumption,73.929322,Quadrillion Btu
1975,Total Primary Energy Consumption,71.931011,Quadrillion Btu
1976,Total Primary Energy Consumption,75.939029,Quadrillion Btu
1977,Total Primary Energy Consumption,77.919991,Quadrillion Btu
1978,Total Primary Energy Consumption,79.906703,Quadrillion Btu
1979,Total Primary Energy Consumption,80.811788,Quadrillion Btu
1980,Total Primary Energy Consumption,78.021113,Quadrillion Btu
1981,Total Primary Energy Consumption,76.057187,Quadrillion Btu
1982,Total Primary Energy Consumption,73.046189,Quadrillion Btu
1983,Total Primary Energy Consumption,72.915394,Quadrillion Btu
1984,Total Primary Energy Consumption,76.570697,Quadrillion Btu
1985,Total Primary Energy Consumption,76.334135,Quadrillion Btu
1986,Total Primary Energy Consumption,76.598888,Quadrillion Btu
1987,Total Primary Energy Consumption,79.008203,Quadrillion Btu
1988,Total Primary Energy Consumption,82.659169,Quadrillion Btu
1989,Total Primary Energy Consumption,84.739993,Quadrillion Btu
1990,Total Primary Energy Consumption,84.43286,Quadrillion Btu
1991,Total Primary Energy Consumption,84.3803,Quadrillion Btu
1992,Total Primary Energy Consumption,85.724885,Quadrillion Btu
1993,Total Primary Energy Consumption,87.265888,Quadrillion Btu
1994,Total Primary Energy Consumption,88.983234,Quadrillion Btu
1995,Total Primary Energy Consumption,90.930704,Quadrillion Btu
1996,Total Primary Energy Consumption,93.934511,Quadrillion Btu
1997,Total Primary Energy Consumption,94.506999,Quadrillion Btu
1998,Total Primary Energy Consumption,94.92019,Quadrillion Btu
1999,Total Primary Energy Consumption,96.544524,Quadrillion Btu
2000,Total Primary Energy Consumption,98.702224,Quadrillion Btu
2001,Total Primary Energy Consumption,96.063734,Quadrillion Btu
2002,Total Primary Energy Consumption,97.535391,Quadrillion Btu
2003,Total Primary Energy Consumption,97.834773,Quadrillion Btu
2004,Total Primary Energy Consumption,100.002368,Quadrillion Btu
2005,Total Primary Energy Consumption,100.101576,Quadrillion Btu
2006,Total Primary Energy Consumption,99.391541,Quadrillion Btu
2007,Total Primary Energy Consumption,100.893363,Quadrillion Btu
2008,Total Primary Energy Consumption,98.753711,Quadrillion Btu
2009,Total Primary Energy Consumption,93.942216,Quadrillion Btu
2010,Total Primary Energy Consumption,97.516859,Quadrillion Btu
2011,Total Primary Energy Consumption,96.85023,Quadrillion Btu
2012,Total Primary Energy Consumption,94.380123,Quadrillion Btu
2013,Total Primary Energy Consumption,97.117292,Quadrillion Btu
2014,Total Primary Energy Consumption,98.275542,Quadrillion Btu
2015,Total Primary Energy Consumption,97.377606,Quadrillion Btu
2016,Total Primary Energy Consumption,97.333945,Quadrillion Btu
2017,Total Primary Energy Consumption,97.686798,Quadrillion Btu
2018,Total Primary Energy Consumption,101.093114,Quadrillion Btu
